'HH:MM:SS.SSS', 'HR(%)', 'T1(C)', 'P(hPa)','T2(C)'
12:15:33.284,73.53,17.55,1008.83,17.4
12:15:34.317,73.59,17.53,1008.84,17.39
12:15:35.299,73.6,17.53,1008.85,17.39
12:15:36.329,73.57,17.53,1008.84,17.4
12:15:37.354,73.67,17.55,1008.84,17.39
12:15:38.384,73.68,17.51,1008.82,17.39
12:15:39.415,73.63,17.53,1008.85,17.38
12:15:40.448,73.71,17.53,1008.87,17.4
12:15:41.432,73.75,17.53,1008.84,17.39
12:15:42.464,73.66,17.53,1008.85,17.39
12:15:43.493,73.66,17.53,1008.81,17.39
12:15:44.527,73.69,17.49,1008.84,17.38
12:15:45.554,73.71,17.53,1008.81,17.39
12:15:46.580,73.67,17.51,1008.85,17.38
12:15:47.610,73.74,17.45,1008.83,17.38
12:15:48.595,73.65,17.49,1008.85,17.38
12:15:49.626,73.59,17.47,1008.84,17.37
12:15:50.654,73.64,17.47,1008.81,17.37
12:15:51.684,73.85,17.47,1008.8,17.37
12:15:52.711,73.81,17.47,1008.83,17.37
12:15:53.734,73.78,17.51,1008.82,17.35
12:15:54.763,73.74,17.49,1008.84,17.35
12:15:55.794,73.84,17.45,1008.81,17.36
12:15:56.821,73.76,17.47,1008.81,17.35
12:15:57.805,73.91,17.49,1008.83,17.36
12:15:58.836,73.82,17.47,1008.85,17.35
12:15:59.863,73.9,17.49,1008.85,17.35
12:16:00.897,73.96,17.45,1008.84,17.35
12:16:01.927,73.88,17.47,1008.83,17.35
12:16:02.955,73.85,17.49,1008.85,17.35
12:16:03.943,73.82,17.49,1008.84,17.35
12:16:04.979,73.84,17.49,1008.84,17.35
12:16:06.008,73.95,17.47,1008.86,17.36
12:16:07.039,73.9,17.49,1008.83,17.36
12:16:08.068,73.91,17.47,1008.82,17.36
12:16:09.053,73.89,17.47,1008.8,17.35
12:16:10.079,73.91,17.51,1008.84,17.32
12:16:11.110,73.97,17.49,1008.81,17.33
12:16:12.128,73.83,17.47,1008.82,17.34
12:16:13.154,73.97,17.49,1008.85,17.32
12:16:14.182,73.86,17.51,1008.81,17.32
12:16:15.211,73.8,17.49,1008.85,17.33
12:16:16.243,73.93,17.49,1008.82,17.33
12:16:17.266,73.98,17.49,1008.82,17.32
12:16:18.297,73.96,17.49,1008.86,17.32
12:16:19.325,73.92,17.47,1008.83,17.31
12:16:20.312,73.75,17.49,1008.84,17.29
12:16:21.339,73.88,17.44,1008.84,17.3
12:16:22.368,73.86,17.44,1008.82,17.3
12:16:23.397,73.94,17.4,1008.83,17.31
12:16:24.426,73.9,17.45,1008.82,17.31
12:16:25.454,73.91,17.44,1008.83,17.3
12:16:26.486,73.85,17.45,1008.81,17.28
12:16:27.468,73.83,17.42,1008.85,17.3
12:16:28.498,73.94,17.47,1008.83,17.26
12:16:29.528,73.85,17.42,1008.83,17.28
12:16:30.559,73.94,17.42,1008.87,17.29
12:16:31.588,73.9,17.45,1008.81,17.29
12:16:32.619,73.93,17.44,1008.81,17.28
12:16:33.607,73.99,17.45,1008.83,17.29
12:16:34.632,73.91,17.45,1008.82,17.29
12:16:35.657,73.87,17.45,1008.85,17.29
12:16:36.685,73.86,17.49,1008.83,17.27
12:16:37.710,73.94,17.51,1008.83,17.29
12:16:38.741,73.97,17.44,1008.82,17.3
12:16:39.770,73.93,17.45,1008.8,17.29
12:16:40.795,73.93,17.47,1008.83,17.28
12:16:41.826,73.96,17.42,1008.84,17.29
12:16:42.855,73.92,17.45,1008.8,17.29
12:16:43.839,73.92,17.44,1008.82,17.28
12:16:44.872,73.86,17.45,1008.83,17.28
12:16:45.900,73.88,17.42,1008.83,17.28
12:16:46.929,73.89,17.47,1008.82,17.29
12:16:47.959,73.83,17.44,1008.82,17.29
12:16:48.988,73.97,17.47,1008.79,17.28
12:16:50.015,73.9,17.42,1008.84,17.28
12:16:51.000,73.93,17.47,1008.86,17.28
12:16:52.029,73.95,17.42,1008.84,17.29
12:16:53.044,74.03,17.47,1008.82,17.29
12:16:54.069,74.01,17.45,1008.8,17.29
12:16:55.103,73.99,17.47,1008.83,17.3
12:16:56.132,74,17.47,1008.8,17.29
12:16:57.145,73.92,17.47,1008.85,17.29
12:16:58.172,74.03,17.45,1008.8,17.29
12:16:59.201,74.07,17.47,1008.86,17.3
12:17:00.233,74.07,17.45,1008.85,17.31
12:17:01.266,74.01,17.47,1008.81,17.3
12:17:02.253,74.15,17.49,1008.81,17.31
12:17:03.283,74.03,17.42,1008.81,17.29
12:17:04.313,73.97,17.44,1008.8,17.3
12:17:05.345,74.02,17.44,1008.81,17.31
12:17:06.372,73.98,17.45,1008.82,17.31
12:17:07.402,73.99,17.47,1008.82,17.29
12:17:08.432,73.93,17.44,1008.82,17.3
12:17:09.414,73.89,17.47,1008.8,17.31
12:17:10.444,73.96,17.44,1008.83,17.3
12:17:11.472,73.95,17.45,1008.8,17.31
12:17:12.501,73.88,17.45,1008.83,17.3
12:17:13.534,73.96,17.44,1008.82,17.31
12:17:14.564,73.87,17.49,1008.85,17.31
12:17:15.548,73.91,17.42,1008.84,17.31
12:17:16.578,73.88,17.44,1008.79,17.32
12:17:17.608,73.89,17.45,1008.83,17.31
12:17:18.639,73.83,17.44,1008.83,17.31
12:17:19.671,73.78,17.44,1008.8,17.29
12:17:20.703,73.91,17.42,1008.81,17.29
12:17:21.733,73.85,17.44,1008.83,17.31
12:17:22.717,73.78,17.4,1008.81,17.31
12:17:23.750,73.94,17.45,1008.77,17.29
12:17:24.779,73.78,17.42,1008.84,17.3
12:17:25.812,73.85,17.45,1008.8,17.3
12:17:26.843,73.88,17.44,1008.82,17.3
12:17:27.828,73.82,17.44,1008.86,17.29
12:17:28.857,73.73,17.47,1008.81,17.3
12:17:29.890,73.95,17.49,1008.82,17.29
12:17:30.919,73.92,17.45,1008.82,17.3
12:17:31.950,73.93,17.45,1008.83,17.3
12:17:32.978,73.89,17.44,1008.77,17.3
12:17:34.007,73.9,17.47,1008.81,17.31
12:17:34.990,73.91,17.47,1008.82,17.31
12:17:36.022,73.92,17.45,1008.81,17.31
12:17:37.059,73.82,17.45,1008.81,17.31
12:17:38.089,73.94,17.45,1008.79,17.32
12:17:39.123,73.97,17.45,1008.81,17.32
12:17:40.112,73.92,17.47,1008.79,17.32
12:17:41.140,73.96,17.47,1008.8,17.32
12:17:42.171,73.91,17.47,1008.82,17.31
12:17:43.204,73.96,17.49,1008.81,17.31
12:17:44.233,73.84,17.47,1008.8,17.32
12:17:45.263,73.91,17.49,1008.81,17.32
12:17:46.245,73.93,17.49,1008.8,17.32
12:17:47.274,73.96,17.51,1008.81,17.32
12:17:48.302,73.85,17.49,1008.79,17.32
12:17:49.335,74.03,17.53,1008.82,17.32
12:17:50.366,74.03,17.49,1008.81,17.33
12:17:51.396,73.91,17.45,1008.84,17.33
12:17:52.379,73.92,17.49,1008.78,17.32
12:17:53.410,73.91,17.47,1008.82,17.32
12:17:54.435,73.87,17.51,1008.8,17.32
12:17:55.465,73.81,17.45,1008.82,17.32
12:17:56.488,73.88,17.47,1008.78,17.33
12:17:57.524,73.76,17.47,1008.79,17.32
12:17:58.553,73.78,17.51,1008.81,17.33
12:17:59.537,73.83,17.51,1008.78,17.32
12:18:00.562,73.73,17.47,1008.83,17.33
12:18:01.595,73.79,17.49,1008.83,17.33
12:18:02.623,73.64,17.49,1008.8,17.32
12:18:03.650,73.63,17.47,1008.83,17.34
12:18:04.677,73.78,17.47,1008.82,17.34
12:18:05.704,73.72,17.51,1008.78,17.35
12:18:06.733,73.75,17.49,1008.79,17.35
12:18:07.764,73.73,17.47,1008.83,17.34
12:18:08.749,73.71,17.47,1008.82,17.34
12:18:09.781,73.69,17.47,1008.78,17.33
12:18:10.810,73.66,17.47,1008.83,17.31
12:18:11.839,73.67,17.44,1008.8,17.31
12:18:12.871,73.65,17.47,1008.79,17.33
12:18:13.900,73.7,17.42,1008.81,17.33
12:18:14.884,73.62,17.45,1008.77,17.34
12:18:15.912,73.78,17.45,1008.77,17.35
12:18:16.942,73.69,17.49,1008.84,17.35
12:18:17.974,73.65,17.47,1008.8,17.35
12:18:19.006,73.66,17.51,1008.78,17.35
12:18:20.036,73.67,17.47,1008.77,17.35
12:18:21.067,73.64,17.47,1008.8,17.35
12:18:22.054,73.59,17.49,1008.8,17.35
12:18:23.082,73.67,17.45,1008.82,17.35
12:18:24.113,73.75,17.45,1008.79,17.35
12:18:25.144,73.68,17.45,1008.81,17.35
12:18:26.172,73.69,17.47,1008.78,17.33
12:18:27.198,73.67,17.44,1008.77,17.33
12:18:28.225,73.67,17.47,1008.78,17.32
12:18:29.209,73.75,17.49,1008.82,17.33
12:18:30.242,73.74,17.53,1008.81,17.33
12:18:31.273,73.78,17.45,1008.8,17.32
12:18:32.306,73.71,17.49,1008.82,17.32
12:18:33.294,73.63,17.49,1008.81,17.34
12:18:34.324,73.72,17.49,1008.82,17.34
12:18:35.359,73.59,17.47,1008.8,17.33
12:18:36.387,73.6,17.49,1008.8,17.34
12:18:37.419,73.72,17.47,1008.85,17.34
12:18:38.452,73.76,17.47,1008.83,17.35
12:18:39.438,73.67,17.51,1008.78,17.34
12:18:40.464,73.64,17.49,1008.78,17.34
12:18:41.494,73.67,17.47,1008.83,17.35
12:18:42.525,73.58,17.51,1008.78,17.36
12:18:43.557,73.66,17.51,1008.8,17.35
12:18:44.586,73.62,17.45,1008.83,17.35
12:18:45.572,73.67,17.49,1008.8,17.37
12:18:46.603,73.72,17.47,1008.79,17.36
12:18:47.632,73.8,17.51,1008.79,17.35
12:18:48.661,73.76,17.49,1008.79,17.36
12:18:49.691,73.71,17.49,1008.78,17.37
12:18:50.717,73.66,17.47,1008.78,17.37
12:18:51.746,73.61,17.51,1008.76,17.38
12:18:52.776,73.77,17.51,1008.79,17.38
12:18:53.805,73.69,17.49,1008.82,17.39
12:18:54.786,73.78,17.53,1008.82,17.38
12:18:55.816,73.77,17.53,1008.77,17.37
12:18:56.844,73.77,17.49,1008.76,17.38
12:18:57.875,73.66,17.53,1008.8,17.39
12:18:58.905,73.83,17.53,1008.79,17.37
12:18:59.935,73.72,17.55,1008.83,17.37
12:19:00.922,73.7,17.51,1008.79,17.37
12:19:01.950,73.82,17.55,1008.82,17.37
12:19:02.982,73.81,17.56,1008.81,17.38
12:19:04.013,73.88,17.55,1008.79,17.37
12:19:05.044,73.83,17.47,1008.79,17.38
12:19:06.072,73.84,17.51,1008.75,17.38
12:19:07.099,73.87,17.51,1008.8,17.39
12:19:08.128,73.86,17.51,1008.79,17.4
12:19:09.155,73.92,17.51,1008.79,17.4
12:19:10.139,73.91,17.53,1008.8,17.41
12:19:11.171,73.89,17.51,1008.81,17.41
12:19:12.206,73.75,17.55,1008.76,17.41
12:19:13.235,73.86,17.55,1008.8,17.41
12:19:14.263,73.85,17.55,1008.79,17.42
12:19:15.290,73.71,17.55,1008.8,17.42
12:19:16.275,73.85,17.56,1008.76,17.41
12:19:17.304,73.78,17.56,1008.78,17.42
12:19:18.333,73.88,17.6,1008.79,17.42
12:19:19.362,73.8,17.6,1008.84,17.42
12:19:20.391,73.88,17.58,1008.81,17.43
12:19:21.421,73.86,17.58,1008.79,17.44
12:19:22.449,73.71,17.53,1008.76,17.44
12:19:23.474,73.86,17.6,1008.81,17.42
12:19:24.458,73.95,17.56,1008.77,17.44
12:19:25.485,73.89,17.62,1008.77,17.43
12:19:26.515,73.92,17.58,1008.78,17.44
12:19:27.544,73.91,17.58,1008.78,17.44
12:19:28.571,73.87,17.56,1008.77,17.43
12:19:29.604,73.87,17.55,1008.81,17.43
12:19:30.635,73.95,17.6,1008.77,17.44
12:19:31.623,73.83,17.55,1008.81,17.43
12:19:32.655,73.82,17.6,1008.78,17.43
12:19:33.685,73.97,17.55,1008.78,17.42
12:19:34.713,73.83,17.56,1008.79,17.42
12:19:35.742,73.81,17.53,1008.79,17.41
12:19:36.771,73.68,17.53,1008.78,17.41
12:19:37.758,73.82,17.51,1008.77,17.42
12:19:38.792,73.74,17.55,1008.79,17.42
12:19:39.823,73.69,17.51,1008.79,17.42
12:19:40.849,73.65,17.51,1008.76,17.41
12:19:41.882,73.73,17.49,1008.79,17.42
12:19:42.862,73.61,17.49,1008.79,17.42
12:19:43.891,73.67,17.49,1008.8,17.41
12:19:44.921,73.66,17.51,1008.77,17.41
12:19:45.954,73.57,17.45,1008.73,17.41
12:19:46.985,73.67,17.49,1008.77,17.39
12:19:48.015,73.66,17.45,1008.76,17.4
12:19:48.998,73.68,17.44,1008.75,17.38
12:19:50.029,73.59,17.42,1008.79,17.39
12:19:51.060,73.64,17.47,1008.76,17.39
12:19:52.091,73.56,17.49,1008.79,17.4
12:19:53.118,73.56,17.45,1008.79,17.4
12:19:54.147,73.61,17.47,1008.78,17.4
12:19:55.175,73.54,17.45,1008.78,17.4
12:19:56.157,73.63,17.47,1008.78,17.41
12:19:57.183,73.62,17.51,1008.79,17.41
12:19:58.220,73.58,17.47,1008.77,17.42
12:19:59.250,73.57,17.49,1008.79,17.41
12:20:00.279,73.57,17.53,1008.76,17.41
12:20:01.305,73.65,17.53,1008.81,17.4
12:20:02.336,73.52,17.53,1008.76,17.41
12:20:03.361,73.65,17.53,1008.76,17.41
12:20:04.344,73.55,17.51,1008.77,17.41
12:20:05.373,73.59,17.51,1008.77,17.4
12:20:06.405,73.58,17.51,1008.75,17.39
12:20:07.435,73.55,17.56,1008.77,17.4
12:20:08.465,73.68,17.53,1008.8,17.41
12:20:09.452,73.61,17.55,1008.79,17.41
12:20:10.483,73.62,17.53,1008.77,17.41
12:20:11.513,73.63,17.55,1008.79,17.4
12:20:12.547,73.72,17.55,1008.77,17.4
12:20:13.577,73.64,17.53,1008.76,17.41
12:20:14.609,73.65,17.55,1008.77,17.4
12:20:15.591,73.79,17.51,1008.78,17.4
12:20:16.625,73.65,17.58,1008.77,17.4
12:20:17.651,73.67,17.55,1008.77,17.41
12:20:18.684,73.56,17.56,1008.8,17.41
12:20:19.712,73.65,17.53,1008.78,17.42
12:20:20.744,73.61,17.58,1008.77,17.4
12:20:21.772,73.58,17.55,1008.79,17.4
12:20:22.755,73.54,17.55,1008.75,17.38
12:20:23.782,73.48,17.53,1008.72,17.39
12:20:24.806,73.44,17.51,1008.8,17.39
12:20:25.833,73.48,17.49,1008.76,17.39
12:20:26.868,73.36,17.51,1008.75,17.41
12:20:27.898,73.34,17.53,1008.77,17.41
12:20:28.927,73.33,17.55,1008.78,17.4
12:20:29.957,73.33,17.53,1008.77,17.4
12:20:30.937,73.31,17.53,1008.73,17.4
12:20:31.972,73.19,17.53,1008.75,17.41
12:20:33.005,73.24,17.51,1008.75,17.4
12:20:34.035,73.24,17.56,1008.76,17.4
12:20:35.061,73.22,17.56,1008.74,17.41
12:20:36.089,73.3,17.56,1008.78,17.42
12:20:37.117,73.25,17.58,1008.79,17.42
12:20:38.102,73.34,17.55,1008.79,17.41
12:20:39.131,73.28,17.53,1008.75,17.42
12:20:40.161,73.19,17.56,1008.78,17.42
12:20:41.191,73.24,17.56,1008.75,17.39
12:20:42.220,73.26,17.55,1008.77,17.39
12:20:43.253,73.28,17.56,1008.76,17.39
12:20:44.239,73.24,17.58,1008.76,17.39
12:20:45.264,73.15,17.55,1008.74,17.4
12:20:46.294,73.07,17.58,1008.78,17.39
12:20:47.322,73.13,17.55,1008.78,17.4
12:20:48.351,73.11,17.56,1008.76,17.4
12:20:49.382,73.14,17.55,1008.77,17.4
12:20:50.412,73.15,17.58,1008.78,17.4
12:20:51.442,73.03,17.58,1008.75,17.4
12:20:52.419,73.03,17.62,1008.78,17.41
12:20:53.451,73.08,17.56,1008.76,17.39
12:20:54.481,72.97,17.62,1008.76,17.4
12:20:55.513,73.07,17.6,1008.79,17.4
12:20:56.538,73.03,17.62,1008.77,17.39
12:20:57.570,72.92,17.58,1008.76,17.39
12:20:58.554,72.92,17.62,1008.78,17.41
12:20:59.586,72.93,17.56,1008.76,17.41
12:21:00.617,73.01,17.58,1008.76,17.4
12:21:01.647,72.97,17.6,1008.78,17.4
12:21:02.672,72.93,17.62,1008.81,17.39
12:21:03.701,72.87,17.58,1008.78,17.39
12:21:04.730,72.86,17.58,1008.76,17.38
12:21:05.757,72.86,17.56,1008.79,17.4
12:21:06.739,72.87,17.55,1008.74,17.4
12:21:07.770,72.86,17.6,1008.78,17.39
12:21:08.798,72.81,17.56,1008.73,17.37
12:21:09.828,72.75,17.56,1008.76,17.41
12:21:10.859,72.84,17.58,1008.74,17.41
12:21:11.889,72.75,17.6,1008.75,17.42
12:21:12.873,72.74,17.6,1008.76,17.42
12:21:13.900,72.75,17.58,1008.76,17.4
12:21:14.930,72.72,17.53,1008.76,17.41
12:21:15.959,72.68,17.58,1008.75,17.42
12:21:16.991,72.76,17.56,1008.75,17.43
12:21:18.020,72.76,17.58,1008.73,17.44
12:21:19.005,72.73,17.6,1008.76,17.44
12:21:20.033,72.72,17.64,1008.73,17.44
12:21:21.062,72.76,17.6,1008.78,17.44
12:21:22.093,72.68,17.64,1008.77,17.45
12:21:23.120,72.66,17.6,1008.74,17.45
12:21:24.147,72.71,17.65,1008.77,17.47
12:21:25.177,72.59,17.64,1008.76,17.47
12:21:26.161,72.64,17.62,1008.79,17.45
12:21:27.189,72.62,17.65,1008.74,17.46
12:21:28.220,72.55,17.62,1008.77,17.46
12:21:29.247,72.58,17.65,1008.75,17.45
12:21:30.274,72.53,17.64,1008.77,17.44
12:21:31.305,72.54,17.65,1008.75,17.45
12:21:32.336,72.57,17.65,1008.76,17.45
12:21:33.323,72.62,17.67,1008.78,17.46
12:21:34.353,72.51,17.67,1008.79,17.48
12:21:35.380,72.54,17.69,1008.73,17.46
12:21:36.410,72.47,17.67,1008.73,17.47
12:21:37.442,72.49,17.67,1008.81,17.47
12:21:38.470,72.5,17.67,1008.75,17.48
12:21:39.451,72.4,17.65,1008.75,17.47
12:21:40.482,72.42,17.67,1008.76,17.48
12:21:41.514,72.38,17.67,1008.76,17.5
12:21:42.543,72.43,17.69,1008.75,17.5
12:21:43.570,72.36,17.65,1008.74,17.5
12:21:44.599,72.38,17.64,1008.76,17.52
12:21:45.631,72.37,17.67,1008.76,17.52
12:21:46.613,72.33,17.67,1008.78,17.52
12:21:47.641,72.33,17.65,1008.76,17.52
12:21:48.669,72.18,17.65,1008.74,17.54
12:21:49.703,72.26,17.67,1008.76,17.53
12:21:50.738,72.3,17.73,1008.76,17.54
12:21:51.767,72.23,17.67,1008.78,17.55
12:21:52.757,72.26,17.73,1008.73,17.55
12:21:53.784,72.18,17.71,1008.75,17.56
12:21:54.813,72.23,17.73,1008.75,17.56
12:21:55.842,72.19,17.73,1008.77,17.58
12:21:56.874,72.22,17.73,1008.8,17.59
12:21:57.908,72.21,17.74,1008.75,17.59
12:21:58.891,72.27,17.73,1008.79,17.6
12:21:59.921,72.25,17.8,1008.78,17.6
12:22:00.949,72.2,17.74,1008.75,17.61
12:22:01.977,72.26,17.8,1008.78,17.62
12:22:03.007,72.21,17.83,1008.75,17.62
12:22:04.036,72.19,17.8,1008.77,17.64
12:22:05.068,72.25,17.82,1008.78,17.64
12:22:06.050,72.17,17.8,1008.77,17.65
12:22:07.085,72.1,17.82,1008.75,17.65
12:22:08.107,72.05,17.85,1008.78,17.66
12:22:09.135,72.1,17.85,1008.77,17.68
12:22:10.165,71.97,17.85,1008.72,17.68
12:22:11.201,72.07,17.82,1008.76,17.67
12:22:12.185,72.08,17.82,1008.77,17.67
12:22:13.213,71.97,17.85,1008.78,17.69
12:22:14.246,71.93,17.83,1008.75,17.68
12:22:15.275,71.98,17.85,1008.75,17.7
12:22:16.306,71.88,17.82,1008.78,17.69
12:22:17.336,71.83,17.85,1008.75,17.71
12:22:18.362,71.9,17.83,1008.79,17.71
12:22:19.347,71.91,17.85,1008.75,17.71
12:22:20.375,71.77,17.85,1008.75,17.72
12:22:21.404,71.82,17.83,1008.74,17.74
12:22:22.434,71.77,17.83,1008.77,17.72
12:22:23.461,71.75,17.85,1008.74,17.74
12:22:24.493,71.79,17.87,1008.73,17.74
12:22:25.525,71.74,17.87,1008.76,17.75
12:22:26.507,71.74,17.87,1008.79,17.75
12:22:27.532,71.79,17.87,1008.77,17.76
12:22:28.560,71.72,17.89,1008.74,17.76
12:22:29.591,71.63,17.92,1008.76,17.76
12:22:30.617,71.61,17.92,1008.78,17.77
12:22:31.649,71.57,17.92,1008.75,17.78
12:22:32.674,71.54,17.94,1008.77,17.79
12:22:33.701,71.56,17.96,1008.75,17.8
12:22:34.686,71.43,17.94,1008.79,17.8
12:22:35.718,71.46,17.92,1008.75,17.8
12:22:36.751,71.42,17.96,1008.75,17.82
12:22:37.783,71.39,17.94,1008.79,17.83
12:22:38.809,71.34,17.94,1008.73,17.82
12:22:39.838,71.46,17.96,1008.76,17.83
12:22:40.867,71.35,17.98,1008.77,17.83
12:22:41.850,71.25,17.92,1008.76,17.84
12:22:42.883,71.27,17.92,1008.75,17.85
12:22:43.912,71.3,18,1008.77,17.85
12:22:44.944,71.23,18.01,1008.74,17.86
12:22:45.977,71.22,18,1008.79,17.86
12:22:46.963,71.14,17.98,1008.77,17.88
12:22:47.993,71.12,18.01,1008.74,17.88
12:22:49.025,71.05,18.03,1008.78,17.88
12:22:50.054,71,18.03,1008.75,17.9
12:22:51.085,71,18,1008.75,17.93
12:22:52.113,71.08,18.07,1008.72,17.94
12:22:53.142,70.97,18.03,1008.76,17.94
12:22:54.123,71.04,18.1,1008.76,17.95
12:22:55.154,70.96,18.09,1008.78,17.95
12:22:56.184,70.94,18.14,1008.75,17.95
12:22:57.216,70.92,18.16,1008.77,17.97
12:22:58.246,70.88,18.12,1008.76,17.98
12:22:59.275,70.91,18.16,1008.75,18
12:23:00.263,70.84,18.19,1008.77,18
12:23:01.294,70.89,18.16,1008.77,18
12:23:02.330,70.78,18.18,1008.77,18.02
12:23:03.358,70.86,18.18,1008.74,18.02
12:23:04.386,70.75,18.16,1008.75,18.03
12:23:05.415,70.74,18.19,1008.76,18.04
12:23:06.401,70.77,18.23,1008.75,18.05
12:23:07.431,70.62,18.21,1008.78,18.06
12:23:08.462,70.57,18.23,1008.75,18.07
12:23:09.489,70.55,18.23,1008.76,18.09
12:23:10.523,70.61,18.27,1008.78,18.1
12:23:11.554,70.59,18.23,1008.77,18.11
12:23:12.581,70.63,18.34,1008.8,18.11
12:23:13.564,70.63,18.3,1008.79,18.11
12:23:14.595,70.63,18.28,1008.79,18.14
12:23:15.625,70.55,18.28,1008.76,18.12
12:23:16.656,70.51,18.3,1008.75,18.14
12:23:17.686,70.51,18.32,1008.76,18.14
12:23:18.716,70.42,18.32,1008.77,18.15
12:23:19.704,70.38,18.32,1008.78,18.15
12:23:20.733,70.45,18.39,1008.74,18.16
12:23:21.770,70.28,18.32,1008.76,18.17
12:23:22.802,70.37,18.34,1008.79,18.18
12:23:23.827,70.29,18.32,1008.74,18.17
12:23:24.811,70.36,18.37,1008.77,18.19
12:23:25.845,70.26,18.37,1008.73,18.19
12:23:26.875,70.24,18.37,1008.77,18.19
12:23:27.898,70.12,18.34,1008.76,18.19
12:23:28.926,70.22,18.39,1008.75,18.2
12:23:29.962,70.24,18.43,1008.77,18.2
12:23:30.945,70.12,18.43,1008.76,18.22
12:23:31.979,70.11,18.46,1008.72,18.22
12:23:33.013,70.05,18.43,1008.77,18.24
12:23:34.047,70.13,18.48,1008.74,18.25
12:23:35.077,70.02,18.52,1008.75,18.25
12:23:36.062,70.01,18.48,1008.76,18.27
12:23:37.091,69.98,18.54,1008.74,18.28
12:23:38.116,69.9,18.52,1008.76,18.29
12:23:39.142,69.93,18.48,1008.77,18.31
12:23:40.173,69.91,18.55,1008.75,18.32
12:23:41.203,70.01,18.55,1008.79,18.32
12:23:42.233,69.82,18.59,1008.78,18.33
12:23:43.264,69.92,18.61,1008.76,18.35
12:23:44.248,69.99,18.63,1008.78,18.36
12:23:45.277,69.82,18.64,1008.79,18.36
12:23:46.307,69.84,18.61,1008.79,18.38
12:23:47.336,69.88,18.63,1008.76,18.39
12:23:48.367,69.93,18.59,1008.76,18.38
12:23:49.397,69.79,18.64,1008.76,18.37
12:23:50.382,69.81,18.68,1008.75,18.38
12:23:51.408,69.63,18.68,1008.78,18.4
12:23:52.436,69.59,18.7,1008.74,18.4
12:23:53.465,69.55,18.7,1008.75,18.41
12:23:54.497,69.61,18.7,1008.74,18.43
12:23:55.528,69.48,18.72,1008.78,18.43
12:23:56.556,69.41,18.75,1008.76,18.44
12:23:57.588,69.4,18.73,1008.76,18.47
12:23:58.568,69.32,18.77,1008.76,18.47
12:23:59.598,69.27,18.75,1008.77,18.48
12:24:00.626,69.25,18.79,1008.77,18.49
12:24:01.655,69.33,18.73,1008.76,18.5
12:24:02.688,69.21,18.81,1008.78,18.51
12:24:03.716,69.17,18.79,1008.77,18.5
12:24:04.744,69.14,18.79,1008.77,18.53
12:24:05.727,69.15,18.75,1008.72,18.52
12:24:06.756,69.06,18.77,1008.77,18.52
12:24:07.785,69.06,18.79,1008.75,18.52
12:24:08.812,69.14,18.79,1008.76,18.54
12:24:09.842,69.02,18.81,1008.78,18.55
12:24:10.875,68.94,18.82,1008.74,18.56
12:24:11.908,68.9,18.86,1008.74,18.57
12:24:12.891,68.97,18.88,1008.78,18.58
12:24:13.920,68.85,18.88,1008.8,18.59
12:24:14.949,68.8,18.86,1008.75,18.57
12:24:15.981,68.78,18.82,1008.74,18.59
12:24:17.008,68.84,18.84,1008.75,18.59
12:24:18.041,68.71,18.91,1008.74,18.6
12:24:19.025,68.61,18.93,1008.74,18.62
12:24:20.055,68.68,18.91,1008.75,18.63
12:24:21.084,68.61,18.95,1008.82,18.64
12:24:22.115,68.61,18.95,1008.74,18.65
12:24:23.147,68.5,18.97,1008.75,18.66
12:24:24.173,68.49,18.95,1008.76,18.66
12:24:25.162,68.38,18.97,1008.75,18.66
12:24:26.195,68.34,18.99,1008.74,18.68
12:24:27.223,68.33,18.97,1008.73,18.7
12:24:28.249,68.22,18.95,1008.82,18.7
12:24:29.279,68.22,19.02,1008.75,18.71
12:24:30.309,68.07,19.02,1008.75,18.73
12:24:31.339,68.18,19.04,1008.78,18.71
12:24:32.323,67.95,19.04,1008.78,18.72
12:24:33.354,68,19.06,1008.75,18.71
12:24:34.382,67.88,19.06,1008.79,18.73
12:24:35.410,67.87,19.08,1008.78,18.75
12:24:36.440,67.78,19.06,1008.78,18.77
12:24:37.467,67.72,19.08,1008.74,18.77
12:24:38.499,67.7,19.11,1008.78,18.76
12:24:39.483,67.67,19.11,1008.8,18.78
12:24:40.517,67.65,19.11,1008.76,18.8
12:24:41.550,67.62,19.09,1008.74,18.8
12:24:42.577,67.57,19.08,1008.78,18.8
12:24:43.607,67.48,19.11,1008.77,18.82
12:24:44.640,67.51,19.11,1008.74,18.82
12:24:45.625,67.4,19.13,1008.79,18.81
12:24:46.653,67.45,19.09,1008.76,18.82
12:24:47.681,67.31,19.13,1008.75,18.83
12:24:48.707,67.46,19.11,1008.76,18.84
12:24:49.739,67.35,19.13,1008.76,18.85
12:24:50.773,67.36,19.15,1008.79,18.85
12:24:51.799,67.26,19.15,1008.77,18.86
12:24:52.782,67.24,19.15,1008.74,18.88
12:24:53.817,67.2,19.17,1008.76,18.88
12:24:54.844,67.27,19.18,1008.77,18.87
12:24:55.870,67.28,19.2,1008.78,18.88
12:24:56.900,67.13,19.18,1008.78,18.9
12:24:57.933,67.22,19.24,1008.75,18.93
12:24:58.917,67.09,19.22,1008.77,18.93
12:24:59.949,67.12,19.24,1008.78,18.93
12:25:00.980,67.09,19.26,1008.77,18.95
12:25:02.008,67.12,19.26,1008.78,18.93
12:25:03.040,67.01,19.26,1008.73,18.96
